Month;Year;Customer_Age;Age_Group;Age_Group_NUMBER;Customer_Gender;Country;Product_Category;Order_Quantity;Unit_Cost;Unit_Price;Profit;Cost;Revenue
October;2018;51;Adults (35-64);1;F;United States;Accessories;24;1.00;2.00;24.00;24.00;48.00
October;2018;31;Young Adults (25-34);1;M;United States;Accessories;23;2.00;5.00;69.00;46.00;115.00
October;2018;41;Adults (35-64);1;F;canada;Accessories;23;21.00;55.00;782.00;483.00;1265.00
October;2018;44;Adults (35-64);1;F;United Kingdom;Accessories;23;2.00;5.00;69.00;46.00;115.00
October;2018;21;Youth (<25);1;F;Australia;Clothing;22;7.00;9.00;44.00;154.00;198.00
October;2018;52;Adults (35-64);1;M;United States;Accessories;22;11.00;30.00;418.00;242.00;660.00
October;2018;58;Adults (35-64);1;M;Australia;Clothing;22;7.00;9.00;44.00;154.00;198.00
October;2018;26;Young Adults (25-34);1;F;United States;Accessories;21;4.00;10.00;126.00;84.00;210.00
October;2018;31;Young Adults (25-34);1;M;United States;Accessories;21;13.00;35.00;462.00;273.00;735.00
October;2018;36;Adults (35-64);1;F;United States;Accessories;21;1.00;2.00;21.00;21.00;42.00
October;2018;22;Youth (<25);1;F;United States;Accessories;20;8.00;21.00;260.00;160.00;420.00
October;2018;26;Young Adults (25-34);1;F;United States;Clothing;20;42.00;54.00;240.00;840.00;1080.00
October;2018;42;Adults (35-64);1;M;United States;Accessories;20;1.00;2.00;20.00;20.00;40.00
October;2018;44;Adults (35-64);1;F;United Kingdom;Accessories;20;2.00;5.00;60.00;40.00;100.00
October;2018;28;Young Adults (25-34);1;F;Australia;Accessories;19;2.00;5.00;57.00;38.00;95.00
October;2018;32;Young Adults (25-34);1;M;United Kingdom;Accessories;19;2.00;5.00;57.00;38.00;95.00
October;2018;36;Adults (35-64);1;F;United States;Accessories;19;2.00;5.00;57.00;38.00;95.00
October;2018;41;Adults (35-64);1;F;United States;Accessories;19;13.00;35.00;418.00;247.00;665.00
October;2018;52;Adults (35-64);1;M;Australia;Accessories;19;8.00;22.00;266.00;152.00;418.00
October;2018;41;Adults (35-64);1;F;United States;Accessories;18;11.00;30.00;342.00;198.00;540.00
October;2018;32;Young Adults (25-34);1;M;United Kingdom;Accessories;17;2.00;5.00;51.00;34.00;85.00
October;2018;43;Adults (35-64);1;M;United Kingdom;Accessories;17;2.00;5.00;51.00;34.00;85.00
October;2018;23;Youth (<25);1;F;Germany;Clothing;16;7.00;9.00;32.00;112.00;144.00
October;2018;38;Adults (35-64);1;F;United States;Clothing;16;3.00;9.00;96.00;48.00;144.00
October;2018;30;Young Adults (25-34);1;M;United States;Clothing;15;9.00;24.00;225.00;135.00;360.00
October;2018;38;Adults (35-64);1;F;United States;Clothing;15;42.00;54.00;180.00;630.00;810.00
October;2018;52;Adults (35-64);1;M;United States;Accessories;14;11.00;30.00;266.00;154.00;420.00
October;2018;22;Youth (<25);1;M;United Kingdom;Accessories;13;1.00;2.00;13.00;13.00;26.00
October;2018;22;Youth (<25);1;M;United Kingdom;Accessories;13;1.00;2.00;13.00;13.00;26.00
October;2018;41;Adults (35-64);1;F;United States;Accessories;13;8.00;22.00;182.00;104.00;286.00
October;2018;52;Adults (35-64);1;M;Australia;Accessories;13;2.00;5.00;39.00;26.00;65.00
October;2018;58;Adults (35-64);1;M;Australia;Accessories;13;9.00;25.00;208.00;117.00;325.00
October;2018;29;Young Adults (25-34);1;F;Australia;Accessories;12;9.00;25.00;192.00;108.00;300.00
October;2018;36;Adults (35-64);1;F;United States;Accessories;12;13.00;35.00;264.00;156.00;420.00
October;2018;31;Young Adults (25-34);1;M;United States;Accessories;11;13.00;35.00;242.00;143.00;385.00
October;2018;21;Youth (<25);1;F;Australia;Accessories;10;3.00;9.00;60.00;30.00;90.00
October;2018;30;Young Adults (25-34);1;M;United States;Accessories;10;13.00;35.00;220.00;130.00;350.00
October;2018;36;Adults (35-64);1;M;United Kingdom;Clothing;10;38.00;50.00;120.00;380.00;500.00
October;2018;52;Adults (35-64);1;M;Australia;Accessories;10;13.00;35.00;220.00;130.00;350.00
October;2018;42;Adults (35-64);1;M;United States;Accessories;9;1.00;2.00;9.00;9.00;18.00
October;2018;52;Adults (35-64);1;M;Australia;Clothing;9;42.00;54.00;108.00;378.00;486.00
October;2018;24;Youth (<25);1;F;United Kingdom;Clothing;8;7.00;9.00;16.00;56.00;72.00
October;2018;52;Adults (35-64);1;M;United States;Accessories;8;13.00;35.00;176.00;104.00;280.00
October;2018;34;Young Adults (25-34);1;M;canada;Accessories;7;1.00;2.00;7.00;7.00;14.00
October;2018;36;Adults (35-64);1;F;United States;Clothing;7;7.00;9.00;14.00;49.00;63.00
October;2018;38;Adults (35-64);1;F;United States;Clothing;7;26.00;70.00;308.00;182.00;490.00
October;2018;26;Young Adults (25-34);1;F;United States;Accessories;6;4.00;10.00;36.00;24.00;60.00
October;2018;36;Adults (35-64);1;F;United States;Accessories;6;2.00;5.00;18.00;12.00;30.00
October;2018;22;Youth (<25);1;M;United Kingdom;Accessories;5;1.00;2.00;5.00;5.00;10.00
October;2018;22;Youth (<25);1;F;United States;Accessories;5;8.00;21.00;65.00;40.00;105.00
October;2018;31;Young Adults (25-34);1;M;United States;Clothing;5;3.00;9.00;30.00;15.00;45.00
October;2018;56;Adults (35-64);1;M;France;Accessories;5;1.00;4.00;15.00;5.00;20.00
October;2018;21;Youth (<25);1;F;Australia;Accessories;4;3.00;9.00;24.00;12.00;36.00
October;2018;28;Young Adults (25-34);1;F;Australia;Accessories;4;2.00;5.00;12.00;8.00;20.00
October;2018;36;Adults (35-64);1;F;United States;Clothing;4;7.00;9.00;8.00;28.00;36.00
October;2018;43;Adults (35-64);1;M;United Kingdom;Accessories;3;2.00;5.00;9.00;6.00;15.00
October;2018;50;Adults (35-64);1;M;United States;Accessories;3;8.00;22.00;42.00;24.00;66.00
October;2018;18;Youth (<25);1;M;Germany;Accessories;2;8.00;22.00;28.00;16.00;44.00
October;2018;18;Youth (<25);1;M;Germany;Clothing;2;38.00;50.00;24.00;76.00;100.00
October;2018;36;Adults (35-64);1;M;United Kingdom;Accessories;2;1.00;2.00;2.00;2.00;4.00
October;2018;51;Adults (35-64);1;F;United States;Accessories;2;1.00;2.00;2.00;2.00;4.00
October;2018;21;Youth (<25);1;F;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
October;2018;22;Youth (<25);1;M;United Kingdom;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
October;2018;24;Youth (<25);1;F;United Kingdom;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
October;2018;26;Young Adults (25-34);1;F;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
October;2018;28;Young Adults (25-34);1;F;Australia;Bikes;1;1519.00;2443.00;924.00;1519.00;2443.00
October;2018;28;Young Adults (25-34);1;M;United States;Bikes;1;755.00;1215.00;460.00;755.00;1215.00
October;2018;30;Young Adults (25-34);1;M;United States;Bikes;1;1482.00;2384.00;902.00;1482.00;2384.00
October;2018;30;Young Adults (25-34);1;M;Australia;Bikes;1;1482.00;2384.00;902.00;1482.00;2384.00
October;2018;32;Young Adults (25-34);1;F;United States;Bikes;1;1482.00;2384.00;902.00;1482.00;2384.00
October;2018;36;Adults (35-64);1;F;United States;Bikes;1;487.00;783.00;296.00;487.00;783.00
October;2018;36;Adults (35-64);1;F;United States;Bikes;1;487.00;783.00;296.00;487.00;783.00
October;2018;36;Adults (35-64);1;F;United States;Accessories;1;13.00;35.00;22.00;13.00;35.00
October;2018;44;Adults (35-64);1;F;United Kingdom;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
October;2018;51;Adults (35-64);1;M;canada;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
October;2018;55;Adults (35-64);1;F;United States;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
October;2018;56;Adults (35-64);1;M;France;Bikes;1;1482.00;2384.00;902.00;1482.00;2384.00
October;2018;22;Youth (<25);1;M;Australia;Accessories;30;13.00;35.00;660.00;390.00;1050.00
October;2018;37;Adults (35-64);1;M;United States;Accessories;30;1.00;4.00;90.00;30.00;120.00
October;2018;46;Adults (35-64);1;M;United States;Accessories;30;1.00;2.00;30.00;30.00;60.00
October;2018;59;Adults (35-64);1;M;canada;Accessories;30;11.00;30.00;570.00;330.00;900.00
October;2018;19;Youth (<25);1;F;Australia;Accessories;29;3.00;9.00;174.00;87.00;261.00
October;2018;36;Adults (35-64);1;F;Australia;Accessories;29;1.00;2.00;29.00;29.00;58.00
October;2018;44;Adults (35-64);1;M;canada;Accessories;29;2.00;5.00;87.00;58.00;145.00
October;2018;55;Adults (35-64);1;F;Australia;Accessories;28;2.00;5.00;84.00;56.00;140.00
October;2018;59;Adults (35-64);1;M;canada;Accessories;28;11.00;30.00;532.00;308.00;840.00
October;2018;20;Youth (<25);1;F;United States;Accessories;27;3.00;8.00;135.00;81.00;216.00
October;2018;24;Youth (<25);1;F;United States;Accessories;27;9.00;25.00;432.00;243.00;675.00
October;2018;27;Young Adults (25-34);1;M;Australia;Accessories;27;9.00;25.00;432.00;243.00;675.00
October;2018;34;Young Adults (25-34);1;M;Australia;Accessories;27;12.00;33.00;567.00;324.00;891.00
October;2018;50;Adults (35-64);1;M;United States;Accessories;27;4.00;10.00;162.00;108.00;270.00
October;2018;52;Adults (35-64);1;F;United States;Accessories;27;1.00;2.00;27.00;27.00;54.00
October;2018;35;Adults (35-64);1;F;canada;Clothing;26;3.00;9.00;156.00;78.00;234.00
October;2018;42;Adults (35-64);1;M;Australia;Accessories;26;3.00;8.00;130.00;78.00;208.00
October;2018;50;Adults (35-64);1;F;United Kingdom;Accessories;26;13.00;35.00;572.00;338.00;910.00
October;2018;19;Youth (<25);1;F;Australia;Accessories;25;3.00;9.00;150.00;75.00;225.00
October;2018;33;Young Adults (25-34);1;M;Australia;Accessories;25;8.00;21.00;325.00;200.00;525.00
October;2018;22;Youth (<25);1;F;United Kingdom;Accessories;24;2.00;5.00;72.00;48.00;120.00
October;2018;43;Adults (35-64);1;M;United Kingdom;Accessories;24;2.00;5.00;72.00;48.00;120.00
October;2018;22;Youth (<25);1;F;United Kingdom;Clothing;23;7.00;9.00;46.00;161.00;207.00
October;2018;36;Adults (35-64);1;F;Germany;Accessories;23;3.00;9.00;138.00;69.00;207.00
October;2018;50;Adults (35-64);1;F;United Kingdom;Accessories;23;8.00;22.00;322.00;184.00;506.00
October;2018;64;Adults (35-64);1;F;United States;Accessories;23;1.00;4.00;69.00;23.00;92.00
October;2018;23;Youth (<25);1;M;United States;Accessories;22;2.00;5.00;66.00;44.00;110.00
October;2018;36;Adults (35-64);1;F;France;Clothing;22;26.00;70.00;968.00;572.00;1540.00
October;2018;44;Adults (35-64);1;M;canada;Accessories;22;3.00;8.00;110.00;66.00;176.00
October;2018;20;Youth (<25);1;M;Australia;Accessories;21;2.00;5.00;63.00;42.00;105.00
October;2018;31;Young Adults (25-34);1;F;Australia;Accessories;21;1.00;2.00;21.00;21.00;42.00
October;2018;37;Adults (35-64);1;M;United States;Accessories;21;13.00;35.00;462.00;273.00;735.00
October;2018;50;Adults (35-64);1;F;United Kingdom;Accessories;21;1.00;2.00;21.00;21.00;42.00
October;2018;29;Young Adults (25-34);1;F;Australia;Clothing;20;9.00;24.00;300.00;180.00;480.00
October;2018;30;Young Adults (25-34);1;F;France;Accessories;20;8.00;21.00;260.00;160.00;420.00
October;2018;55;Adults (35-64);1;M;canada;Accessories;20;3.00;8.00;100.00;60.00;160.00
October;2018;29;Young Adults (25-34);1;M;Germany;Accessories;19;2.00;5.00;57.00;38.00;95.00
October;2018;58;Adults (35-64);1;F;United States;Accessories;19;1.00;2.00;19.00;19.00;38.00
October;2018;22;Youth (<25);1;F;United Kingdom;Clothing;18;42.00;54.00;216.00;756.00;972.00
October;2018;28;Young Adults (25-34);1;F;canada;Accessories;18;1.00;2.00;18.00;18.00;36.00
October;2018;36;Adults (35-64);1;F;Australia;Accessories;18;1.00;2.00;18.00;18.00;36.00
October;2018;52;Adults (35-64);1;M;United States;Accessories;18;11.00;30.00;342.00;198.00;540.00
October;2018;20;Youth (<25);1;F;United States;Accessories;17;9.00;25.00;272.00;153.00;425.00
October;2018;29;Young Adults (25-34);1;F;Australia;Accessories;17;9.00;25.00;272.00;153.00;425.00
October;2018;38;Adults (35-64);1;F;United States;Accessories;17;1.00;2.00;17.00;17.00;34.00
October;2018;52;Adults (35-64);1;M;United States;Clothing;17;9.00;24.00;255.00;153.00;408.00
October;2018;29;Young Adults (25-34);1;M;Germany;Accessories;16;2.00;5.00;48.00;32.00;80.00
October;2018;40;Adults (35-64);1;M;France;Clothing;16;24.00;64.00;640.00;384.00;1024.00
October;2018;58;Adults (35-64);1;F;United States;Accessories;16;1.00;2.00;16.00;16.00;32.00
October;2018;64;Adults (35-64);1;F;United States;Accessories;16;13.00;35.00;352.00;208.00;560.00
October;2018;29;Young Adults (25-34);1;F;Australia;Clothing;14;42.00;54.00;168.00;588.00;756.00
October;2018;30;Young Adults (25-34);1;F;Australia;Clothing;14;3.00;9.00;84.00;42.00;126.00
October;2018;37;Adults (35-64);1;M;United States;Accessories;14;1.00;4.00;42.00;14.00;56.00
October;2018;41;Adults (35-64);1;F;Australia;Clothing;14;26.00;70.00;616.00;364.00;980.00
October;2018;46;Adults (35-64);1;M;United States;Clothing;13;3.00;9.00;78.00;39.00;117.00
October;2018;48;Adults (35-64);1;F;United Kingdom;Accessories;13;13.00;35.00;286.00;169.00;455.00
October;2018;50;Adults (35-64);1;F;United Kingdom;Accessories;13;1.00;2.00;13.00;13.00;26.00
October;2018;23;Youth (<25);1;M;United States;Clothing;12;24.00;64.00;480.00;288.00;768.00
October;2018;27;Young Adults (25-34);1;M;Australia;Clothing;12;9.00;24.00;180.00;108.00;288.00
October;2018;30;Young Adults (25-34);1;F;Australia;Accessories;12;9.00;25.00;192.00;108.00;300.00
October;2018;54;Adults (35-64);1;M;Germany;Accessories;12;13.00;35.00;264.00;156.00;420.00
October;2018;31;Young Adults (25-34);1;F;Australia;Accessories;11;1.00;2.00;11.00;11.00;22.00
October;2018;38;Adults (35-64);1;F;United States;Accessories;11;8.00;22.00;154.00;88.00;242.00
October;2018;54;Adults (35-64);1;M;Germany;Accessories;11;9.00;25.00;176.00;99.00;275.00
October;2018;23;Youth (<25);1;M;United States;Accessories;10;2.00;5.00;30.00;20.00;50.00
October;2018;27;Young Adults (25-34);1;M;Australia;Accessories;10;9.00;25.00;160.00;90.00;250.00
October;2018;35;Adults (35-64);1;F;canada;Accessories;10;2.00;5.00;30.00;20.00;50.00
October;2018;55;Adults (35-64);1;M;canada;Accessories;10;21.00;55.00;340.00;210.00;550.00
October;2018;33;Young Adults (25-34);1;M;Australia;Clothing;9;38.00;50.00;108.00;342.00;450.00
October;2018;54;Adults (35-64);1;M;Germany;Accessories;9;9.00;25.00;144.00;81.00;225.00
October;2018;55;Adults (35-64);1;M;canada;Accessories;9;2.00;5.00;27.00;18.00;45.00
October;2018;55;Adults (35-64);1;F;Australia;Accessories;9;8.00;22.00;126.00;72.00;198.00
October;2018;20;Youth (<25);1;M;Australia;Accessories;8;2.00;5.00;24.00;16.00;40.00
October;2018;22;Youth (<25);1;F;United Kingdom;Accessories;7;2.00;5.00;21.00;14.00;35.00
October;2018;30;Young Adults (25-34);1;F;Australia;Accessories;7;9.00;25.00;112.00;63.00;175.00
October;2018;37;Adults (35-64);1;F;United States;Accessories;7;3.00;8.00;35.00;21.00;56.00
October;2018;46;Adults (35-64);1;M;United States;Accessories;7;13.00;35.00;154.00;91.00;245.00
October;2018;48;Adults (35-64);1;F;United Kingdom;Clothing;6;7.00;9.00;12.00;42.00;54.00
October;2018;43;Adults (35-64);1;M;United Kingdom;Accessories;5;2.00;5.00;15.00;10.00;25.00
October;2018;24;Youth (<25);1;F;United States;Accessories;4;9.00;25.00;64.00;36.00;100.00
October;2018;30;Young Adults (25-34);1;F;France;Accessories;4;8.00;21.00;52.00;32.00;84.00
October;2018;33;Young Adults (25-34);1;M;Australia;Accessories;4;8.00;21.00;52.00;32.00;84.00
October;2018;40;Adults (35-64);1;M;France;Accessories;4;8.00;22.00;56.00;32.00;88.00
October;2018;46;Adults (35-64);1;M;United States;Accessories;4;3.00;9.00;24.00;12.00;36.00
October;2018;55;Adults (35-64);1;M;canada;Accessories;4;2.00;5.00;12.00;8.00;20.00
October;2018;24;Youth (<25);1;F;United States;Accessories;3;13.00;35.00;66.00;39.00;105.00
October;2018;28;Young Adults (25-34);1;F;canada;Accessories;3;1.00;2.00;3.00;3.00;6.00
October;2018;31;Young Adults (25-34);1;F;Australia;Accessories;3;13.00;35.00;66.00;39.00;105.00
October;2018;35;Adults (35-64);1;F;canada;Accessories;3;4.00;10.00;18.00;12.00;30.00
October;2018;35;Adults (35-64);1;F;canada;Clothing;3;26.00;70.00;132.00;78.00;210.00
October;2018;52;Adults (35-64);1;F;United States;Accessories;3;1.00;2.00;3.00;3.00;6.00
October;2018;59;Adults (35-64);1;M;canada;Accessories;3;11.00;30.00;57.00;33.00;90.00
October;2018;27;Young Adults (25-34);1;F;United States;Accessories;2;2.00;5.00;6.00;4.00;10.00
October;2018;45;Adults (35-64);1;F;United States;Clothing;2;42.00;54.00;24.00;84.00;108.00
October;2018;18;Youth (<25);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
October;2018;19;Youth (<25);1;F;Australia;Bikes;1;487.00;783.00;296.00;487.00;783.00
October;2018;20;Youth (<25);1;M;Australia;Bikes;1;344.00;540.00;196.00;344.00;540.00
October;2018;22;Youth (<25);1;F;United Kingdom;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
October;2018;22;Youth (<25);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
October;2018;27;Young Adults (25-34);1;M;Australia;Accessories;1;13.00;35.00;22.00;13.00;35.00
October;2018;27;Young Adults (25-34);1;M;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
October;2018;29;Young Adults (25-34);1;M;Germany;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
October;2018;29;Young Adults (25-34);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
October;2018;29;Young Adults (25-34);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
October;2018;31;Young Adults (25-34);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
October;2018;31;Young Adults (25-34);1;F;Australia;Bikes;1;461.00;742.00;281.00;461.00;742.00
October;2018;34;Young Adults (25-34);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
October;2018;36;Adults (35-64);1;F;Germany;Accessories;1;3.00;9.00;6.00;3.00;9.00
October;2018;36;Adults (35-64);1;F;Germany;Bikes;1;461.00;742.00;281.00;461.00;742.00
October;2018;41;Adults (35-64);1;F;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
October;2018;42;Adults (35-64);1;F;France;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
October;2018;42;Adults (35-64);1;M;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
October;2018;43;Adults (35-64);1;M;United Kingdom;Accessories;1;2.00;5.00;3.00;2.00;5.00
October;2018;44;Adults (35-64);1;M;canada;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
October;2018;45;Adults (35-64);1;F;United States;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
October;2018;46;Adults (35-64);1;M;United States;Accessories;1;3.00;9.00;6.00;3.00;9.00
October;2018;46;Adults (35-64);1;M;United States;Accessories;1;21.00;55.00;34.00;21.00;55.00
October;2018;48;Adults (35-64);1;F;United Kingdom;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
October;2018;50;Adults (35-64);1;M;United States;Accessories;1;13.00;35.00;22.00;13.00;35.00
October;2018;52;Adults (35-64);1;M;United States;Bikes;1;308.00;565.00;257.00;308.00;565.00
October;2018;55;Adults (35-64);1;F;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
October;2018;22;Youth (<25);1;M;Germany;Accessories;30;8.00;22.00;420.00;240.00;660.00
October;2018;27;Young Adults (25-34);1;F;United Kingdom;Clothing;30;7.00;9.00;60.00;210.00;270.00
October;2018;33;Young Adults (25-34);1;F;United States;Accessories;30;2.00;5.00;90.00;60.00;150.00
October;2018;39;Adults (35-64);1;F;United States;Accessories;30;1.00;2.00;30.00;30.00;60.00
October;2018;57;Adults (35-64);1;F;United States;Clothing;30;7.00;9.00;60.00;210.00;270.00
October;2018;25;Young Adults (25-34);1;M;Australia;Accessories;29;13.00;35.00;638.00;377.00;1015.00
October;2018;22;Youth (<25);1;M;United Kingdom;Accessories;28;13.00;35.00;616.00;364.00;980.00
October;2018;32;Young Adults (25-34);1;M;United States;Clothing;28;26.00;70.00;1232.00;728.00;1960.00
October;2018;33;Young Adults (25-34);1;M;canada;Accessories;28;1.00;2.00;28.00;28.00;56.00
October;2018;43;Adults (35-64);1;F;United States;Accessories;28;2.00;5.00;84.00;56.00;140.00
